"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1560177864980430848""",https://twitter.com/Chronology22/status/1560177864980430848,"18 Aug 2022 08:12:44","""Ukrainian troops in the trenches under shelling. The moment of the direct hit was filmed.

#Ukrainewar #Ukraine #Trenches https://t.co/pClLwyGBdL""",Tweet,"""Twitter Web App""",0,0,"""""",English,"""1526535712090243073""","""Chronology""",Chronology22,"""IMHO - I'm always against deliberate lies, propaganda, concealment of essential facts and whitewashing. And definitely I am against a war.""",Non-Verified,https://twitter.com/Chronology22,302,0,"17-May-2022 12:11:00"
"""1560177847343452166""",https://twitter.com/MoncadaJoan2/status/1560177847343452166,"18 Aug 2022 08:12:40","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1358772832503812099""","""Moncada Joan""",MoncadaJoan2,"""""",Non-Verified,https://twitter.com/MoncadaJoan2,690,717,"08-Feb-2021 13:41:19"
"""1560177785229914112""",https://twitter.com/Ahmad30812873/status/1560177785229914112,"18 Aug 2022 08:12:25","""از گلوله های قابل برنامه ریزی .
همچنین اپراتورها به جای چرخاندن گردونۀ تنظیم موقعیت،با فشردن کلیدها یا استفاده از Joystick روی این پنل، با موتورهای تعبیه شده در زیر جایگاه، اقدام به نشانه گیری میکنند! احتمالا سرعت و دقت بالاتر میرود!
#اوکراین
#UkraineRussiaWar
#UkraineWar https://t.co/5UUrrVXNhw""",Reply,"""Twitter for Android""",0,1,"""""",Farsi,"""1385361206152675337""","""Ahmad""",Ahmad30812873,"""یک آدم معمولی. فقط میدانم ارزشی ، سلطنت طلب و آتئیست نیستم .""",Non-Verified,https://twitter.com/Ahmad30812873,341,359,"22-Apr-2021 22:34:00"
"""1560177755915923456""",https://twitter.com/Ahmad30812873/status/1560177755915923456,"18 Aug 2022 08:12:18","""توپ ضد هوایی APZ S_60 آپگرید شده با پنل کنترل KP400 زیمنس! این دستگاه دارای نرم افزار متن باز و قابل برنامه نویسی می‌باشد. احتمالا به یک Plc وصل میشود و آن هم به انواع سنسورها مانند کرنوگراف بالستیک و مسافت یاب لیزری برای استفاده 
#UkraineRussiaWar
#UkraineWar
#اوکراین https://t.co/zg9aM8el72""",Tweet,"""Twitter for Android""",0,3,"""""",Farsi,"""1385361206152675337""","""Ahmad""",Ahmad30812873,"""یک آدم معمولی. فقط میدانم ارزشی ، سلطنت طلب و آتئیست نیستم .""",Non-Verified,https://twitter.com/Ahmad30812873,341,359,"22-Apr-2021 22:34:00"
"""1560177727008808966""",https://twitter.com/kreativeEnergie/status/1560177727008808966,"18 Aug 2022 08:12:11","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1115832862530523136""","""anders leben ! wäre notwendig, 🇷🇺""",kreativeEnergie,"""75% der deutschen Bevölkerung beim Corona-Demokratie-Test durchgefallen.""",Non-Verified,https://twitter.com/kreativeEnergie,629,467,"10-Apr-2019 04:24:20"
"""1560177662739480577""",https://twitter.com/PatherThomas/status/1560177662739480577,"18 Aug 2022 08:11:56","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""492088722""","""František Koudelka - STS Chvojkovice-Brod""",PatherThomas,"""Slušnej oddíl.""",Non-Verified,https://twitter.com/PatherThomas,146,334,"14-Feb-2012 10:20:12"
"""1560177524667195392""",https://twitter.com/DavidKidner1/status/1560177524667195392,"18 Aug 2022 08:11:23","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1117077042783227905""","""David Kidner""",DavidKidner1,"""Please note that I don't follow people just because they follow me . . .""",Non-Verified,https://twitter.com/DavidKidner1,600,246,"13-Apr-2019 14:48:16"
"""1560177147414708224""",https://twitter.com/locom2/status/1560177147414708224,"18 Aug 2022 08:09:53","""マリウポリが新たに蘇ります。""",Tweet,"""Twitter Web App""",0,0,"""""",Japanese,"""106235446""","""locom2""",locom2,"""トランプ専門家。偽バイデン専門家。プーチン専門家。メドベージェフ専門家、コロナ専門家、Vaxxx専門家（Twitterでは2021年上旬に警告しました済）、茶々丸専門家。。。。
なんだ、ただのトピックス専門家だったということか。
お恥ずかしい。""",Non-Verified,https://twitter.com/locom2,490,9,"18-Jan-2010 22:49:43"
"""1560177119883296768""",https://twitter.com/WildPonds/status/1560177119883296768,"18 Aug 2022 08:09:46","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""2281187526""","""Sir Ian Wilson""",WildPonds,"""Maker of wildlife ponds and gardens. Nature is never untidy.
Favourite phrase in today's world: for fuck's sake""",Non-Verified,https://twitter.com/WildPonds,450,830,"07-Jan-2014 21:29:03"
"""1560177119963103237""",https://twitter.com/marnixbe/status/1560177119963103237,"18 Aug 2022 08:09:46","""Hier was het in 2018 #Frontnacht  maal 1000
Maar we mogen dit niet zeggen zeker ? 

https://t.co/KV8PCgM5Hc""",Tweet,"""Twitter for Android""",0,1,"""""",Dutch,"""151412726""","""Marnix 🇧🇪 - STOP DE OORLOG! ONDERHANDEL!""",marnixbe,"""Politieke vriendschap is vaak gemeenschappelijke haat.(Petit-Senn) Cycling, Linux, La douce France""",Non-Verified,https://twitter.com/marnixbe,2215,2163,"03-Jun-2010 10:31:26"
"""1560176970901635073""",https://twitter.com/UkraineNewsLive/status/1560176970901635073,"18 Aug 2022 08:09:11","""🇺🇦Footage of the #Ukrainian drone #Bayraktar Mini.
#Ukraine️ #UkraineWar #Ukrainians #UkraineRussiaWar #UkraineWillWin #UkraineRussianWar #UkrainianArmy https://t.co/oYFFBtZi4y""",Tweet,"""Twitter for Android""",8,32,"""""",English,"""1497162777944862746""","""🇺🇦Ukraine News Live🇺🇦""",UkraineNewsLive,"""🇺🇦Glory to Ukraine🇺🇦
🇺🇦Glory to the heroes🇺🇦""",Non-Verified,https://twitter.com/UkraineNewsLive,4802,10,"25-Feb-2022 10:53:33"
"""1560176908188499968""",https://twitter.com/zjk2469/status/1560176908188499968,"18 Aug 2022 08:08:56","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""2736937495""","""Zahid Kiani""",zjk2469,"""International business for last 40 years plus, with a long traditional  Army   and  veteran background , total belief in Democracy , RT are not Endorsements""",Non-Verified,https://twitter.com/zjk2469,881,885,"16-Aug-2014 09:51:41"
"""1560176662188277760""",https://twitter.com/GiorgosLikouri1/status/1560176662188277760,"18 Aug 2022 08:07:57","""Phoenix rising from the ashes (4) #Mariupol 
Massive reconstruction going on - 130,000 square meters of housing coming up in Mariupol 
A brand new train station and business district coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/aEXa6F26k0""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1478830343042043904""","""Giorgos Likourinos""",GiorgosLikouri1,"""Educated.. And righteous""",Non-Verified,https://twitter.com/GiorgosLikouri1,92,560,"05-Jan-2022 20:51:15"
"""1560176636808552449""",https://twitter.com/Strong3Mike/status/1560176636808552449,"18 Aug 2022 08:07:51","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""538479553""","""Mike_Strong""",Strong3Mike,"""Politics Science Defence""",Non-Verified,https://twitter.com/Strong3Mike,834,522,"27-Mar-2012 21:02:31"
"""1560176622975827968""",https://twitter.com/GiorgosLikouri1/status/1560176622975827968,"18 Aug 2022 08:07:48","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1478830343042043904""","""Giorgos Likourinos""",GiorgosLikouri1,"""Educated.. And righteous""",Non-Verified,https://twitter.com/GiorgosLikouri1,92,560,"05-Jan-2022 20:51:15"
"""1560176613077258242""",https://twitter.com/Yazzy_321/status/1560176613077258242,"18 Aug 2022 08:07:45","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""25987846""","""YazzY,,,🏴󠁧󠁢󠁷󠁬󠁳󠁿 🍀🏴‍☠️☮️FemaleHumanBeing.""",Yazzy_321,"""The OnlyWay Is UpBaybee ⤴️ Pirate Sweary. No DM's. Prolific RT'r. #NoVaccinePassports
#Corbyn
#Assange
#Palestine
Little bit wonky.
On a twitter follow ban.TiT""",Non-Verified,https://twitter.com/Yazzy_321,5566,6121,"23-Mar-2009 11:55:10"
"""1560176568802181120""",https://twitter.com/ToniBry54403317/status/1560176568802181120,"18 Aug 2022 08:07:35","""Kharkiv, stasera intorno alle 21 ora locale, un missile russo ha colpito un ostello. 6 persone sono morte, 16 sono rimaste ferite. la Russia continua a prendere di mira oggetti civili.
https://t.co/yEOy58n1dD
#Kharkiv #russiaisateroriststate #UkraineWar https://t.co/WXOIGENgWc""",ReTweet,"""Twitter Web App""",0,0,"""""",Italian,"""1158659388674052096""","""Toni Bryan""",ToniBry54403317,"""I have been a photographer for many years, my desire is to share my passion and my photos with you.""",Non-Verified,https://twitter.com/ToniBry54403317,22,96,"06-Aug-2019 08:41:39"
"""1560176556785520640""",https://twitter.com/Gillianamy2911/status/1560176556785520640,"18 Aug 2022 08:07:32","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""605688080""","""Gill Smith""",Gillianamy2911,"""""",Non-Verified,https://twitter.com/Gillianamy2911,3671,4858,"11-Jun-2012 19:39:48"
"""1560176458957524993""",https://twitter.com/Julesk23/status/1560176458957524993,"18 Aug 2022 08:07:09","""#Westandwithukraine #UkraineRussiaWar #Ukraine️ #UkraineWar #UkraineRussianWar #UkrainianArmy""",Tweet,"""Twitter Web App""",0,0,"""""",qht,"""27698171""","""Jules Morris #ALF #AnimalsMatter""",Julesk23,"""WTF! Mad F1 fanatic. Lewis Hamilton rules. Live by the sword, die by the sword. Passionate about animals & their welfare. Equality for the future.""",Non-Verified,https://twitter.com/Julesk23,915,1624,"30-Mar-2009 18:29:08"
"""1560176454507417600""",https://twitter.com/1Suffolks1915/status/1560176454507417600,"18 Aug 2022 08:07:08","""Interesting UK Defence Intelligence update, including possible reasons for high armour losses in Russian Armour.

#tanks #Russia #russiaisateroriststate #UkraineRussiaWar #Ukraine️ #UkraineWar #History  #MOD #NATO""",Tweet,"""Twitter Web App""",0,1,"""""",English,"""1504098345828159493""","""Steelbacks RSI""",1Suffolks1915,"""Love of History & Military History, The Suffolk Regiment, Royal Anglian Regiment. UK Chair for Company Veterans Group. Enthused military storyteller.""",Non-Verified,https://twitter.com/1Suffolks1915,171,74,"16-Mar-2022 14:16:50"
"""1560176405589131264""",https://twitter.com/MaeChange/status/1560176405589131264,"18 Aug 2022 08:06:56","""Maybe, just maybe Antonio will take it serious as soon as he knows what's going to happen.""",Tweet,"""Twitter for Android""",0,4,"""""",English,"""1514808930727174144""","""Mae Change""",MaeChange,"""🇦🇹 http://en.wikipedia.org/wiki/Verbotsge… Keep your hands off of my account. ;-) African music suggestions very welcome.
#❤Palestine Russia❣ China❣""",Non-Verified,https://twitter.com/MaeChange,823,381,"15-Apr-2022 03:33:07"
"""1560176354720681985""",https://twitter.com/Hati_Sayo/status/1560176354720681985,"18 Aug 2022 08:06:44","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1480274539540066319""","""Havi""",Hati_Sayo,"""🌌✨️ Gamer 🎮 | fighter | Ski jumping fan | 
I tweet sometimes sad stuff ✨️🌌

I stand with Ukraine 🇺🇦🙏
Slava Ukraini 🇺🇦!!!

She/her""",Non-Verified,https://twitter.com/Hati_Sayo,116,286,"09-Jan-2022 20:26:44"
"""1560176346672033793""",https://twitter.com/thongcongnghet_/status/1560176346672033793,"18 Aug 2022 08:06:42","""Rút hầm cầu thị xã Long Mỹ giá 2OOK, Bảo Hành Uy Tín https://t.co/VaYRMzSq73 qua @thongcongnghet_ 
#russiaukrainewar #UkraineUnderAttack #UkraineRussia #UkraineWar

#Ukarine #RusiaVsUcrania #Donetsk #Donbass

""VÀO NICK CHỊ➡️LẤY SĐT ZALO""""",Tweet,"""Twitter Web App""",1,3,"""""",Vietnamese,"""998810489508397058""","""thongcongnghet.com.vn-Đội Thông Cống Nghẹt TPHCM""",thongcongnghet_,"""https://thongcongnghet.com.vn chuyên rút hầm cầu,hút hầm cầu,thông cống nghẹt,sửa cống nghẹt,-XIN GỌI 0901.511.211 GẶP HOÀNG LONG BÁO GIÁ TRỰC TIẾP,GIẢM 20%""",Non-Verified,https://twitter.com/thongcongnghet_,61,265,"22-May-2018 06:19:12"
"""1560176282800996352""",https://twitter.com/AleksejKopylov7/status/1560176282800996352,"18 Aug 2022 08:06:27","""Many people who do not live in Ukraine want to turn a blind eye to what is happening. But you never know who the war will touch next.

#RussiaInvadedUkraine 
#russiaisateroriststate 
#UkraineWar https://t.co/Dh41kixqoo""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1532398459478761479""","""Алексей Копылов""",AleksejKopylov7,"""""",Non-Verified,https://twitter.com/AleksejKopylov7,9,71,"02-Jun-2022 16:27:29"
"""1560176181168803840""",https://twitter.com/IurasVictor/status/1560176181168803840,"18 Aug 2022 08:06:02","""#Ukraine #ArmUkraineNow  #UkraineWar""",Tweet,"""Twitter for Android""",0,0,"""""",qht,"""1204804619555217408""","""Viktor BW""",IurasVictor,"""Jeder zerstörte russische Panzer, abgeschossene MIG, verschrottete Raketenwerfer und jedes kampfunfähige Bataillon erhöht auf Jahre hinaus unsere Sicherheit.""",Non-Verified,https://twitter.com/IurasVictor,49,836,"11-Dec-2019 16:47:12"
"""1560176116488409091""",https://twitter.com/alexfat1one/status/1560176116488409091,"18 Aug 2022 08:05:47","""Después de 8 años esperando en Ucrania poder ser ""liberados"" por Rusia, los ucranianos se desplazan en dirección contraria a su país ""liberador"". 
Hay que ser necio, desinformado o a sueldo para apoyar la ""Operación Militar Especial de liberación"".
#Ukraine #Russia
#UkraineWar https://t.co/8YkxqkIZKD""",ReTweet,"""Twitter for Android""",0,0,"""""",Spanish,"""302728898""","""alex jackson""",alexfat1one,"""lolz""",Non-Verified,https://twitter.com/alexfat1one,98,311,"21-May-2011 17:16:02"
"""1560176101833560064""",https://twitter.com/MaeChange/status/1560176101833560064,"18 Aug 2022 08:05:44","""⚡️☢️🎞️ RF MoD #Video Statement about #ZaporozhyeNPP⚡️
On August 19, the Kiev regime is preparing another provocation at #Zaporozhye #NPP during the visit of #UN Secretary-General António Guterres to #Ukraine ...
https://t.co/d9YpGcSFtz /@mod_russia_en/
#UkraineWarNews #UkraineWar https://t.co/eq4iiAVfAv""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1514808930727174144""","""Mae Change""",MaeChange,"""🇦🇹 http://en.wikipedia.org/wiki/Verbotsge… Keep your hands off of my account. ;-) African music suggestions very welcome.
#❤Palestine Russia❣ China❣""",Non-Verified,https://twitter.com/MaeChange,823,381,"15-Apr-2022 03:33:07"
"""1560176053745770499""",https://twitter.com/jannikkel6/status/1560176053745770499,"18 Aug 2022 08:05:32","""LIVE | Doden door Russische aanvallen op #Charkov via @Telegraaf https://t.co/QWjwUDGH1E
#UkraineWar""",Tweet,"""Twitter for Android""",0,0,"""""",Dutch,"""3170249476""","""Jan Nikkel (geboostert)""",jannikkel6,"""echte hollandse jongen, qui aime vachement la France und in Berlin zu Hause ist 🤗                                         
Wer mich listet wird geblockt""",Non-Verified,https://twitter.com/jannikkel6,333,305,"15-Apr-2015 14:20:19"
"""1560176041024716800""",https://twitter.com/dev_discourse/status/1560176041024716800,"18 Aug 2022 08:05:29","""Eastbound gas flows through Yamal-Europe rise, Nord Stream flows steady https://t.co/DNCEugOmLP 
#eastboundgas #yamaleurope #pipelines #poland #Germany #russia #german #energy #gascade #Oil #Nordstream2 #Ukraine️ #russiaisateroriststate #Slovakia #Russian #Ukrainian #UkraineWar""",Tweet,"""Twitter Web App""",0,2,"""""",English,"""937962626222497793""","""Devdiscourse""",dev_discourse,"""Devdiscourse: World's leading Website for International Development News, Opinions, Interviews and Breaking News.""",Non-Verified,https://twitter.com/dev_discourse,184361,599,"05-Dec-2017 08:31:31"
"""1560175941162307585""",https://twitter.com/IurasVictor/status/1560175941162307585,"18 Aug 2022 08:05:05","""#Ukraine #ArmUkraineNow  #UkraineWar""",Tweet,"""Twitter for Android""",0,0,"""""",qht,"""1204804619555217408""","""Viktor BW""",IurasVictor,"""Jeder zerstörte russische Panzer, abgeschossene MIG, verschrottete Raketenwerfer und jedes kampfunfähige Bataillon erhöht auf Jahre hinaus unsere Sicherheit.""",Non-Verified,https://twitter.com/IurasVictor,49,836,"11-Dec-2019 16:47:12"
"""1560175911777062912""",https://twitter.com/DailyTighlumi/status/1560175911777062912,"18 Aug 2022 08:04:58","""Here’s my #fanart of #Tighnari @GenshinImpact 
Do you like it? 

#ukraineartist #UkraineWar #ukrainiangirl #Tighnarifanart #Procreate #procreareart #genshinimpactfanart #illustration #SupportUkraine #supportukrainianart https://t.co/m77t35r4ox""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1552404104525357058""","""Daily Tighlumi / Luminari""",DailyTighlumi,"""#原神 — rt's and tweets about Tighnari and Lumine ❃ #tighlumi ❃ #luminari ❃ #narilumi ❃ dms open for submissions and server invites ❃ mmd credits in the carrd""",Non-Verified,https://twitter.com/DailyTighlumi,514,18,"27-Jul-2022 21:22:44"
"""1560175912162844672""",https://twitter.com/LlopisMarta95/status/1560175912162844672,"18 Aug 2022 08:04:58","""Last night #Russian occupiers shelled a residential building in #Kharkiv. This morning the city has been attacked again. #Ukraine️ #UkraineWar #RussiaIsATerroristState https://t.co/ktIyexRqgV""",Tweet,"""Twitter for iPhone""",0,6,"""""",English,"""1583034342""","""Marta Llopis 🚜🌻""",LlopisMarta95,"""ADE y DERECHO (UV). Opositora 📚🤓. 'Que gane el quiero la guerra del puedo' #26 #SlavaUkraini 🇺🇦""",Non-Verified,https://twitter.com/LlopisMarta95,3648,1302,"10-Jul-2013 12:59:48"
"""1560175753425080320""",https://twitter.com/Viento_Este/status/1560175753425080320,"18 Aug 2022 08:04:20","""Después de 8 años esperando en Ucrania poder ser ""liberados"" por Rusia, los ucranianos se desplazan en dirección contraria a su país ""liberador"". 
Hay que ser necio, desinformado o a sueldo para apoyar la ""Operación Militar Especial de liberación"".
#Ukraine #Russia
#UkraineWar https://t.co/8YkxqkIZKD""",Tweet,"""Twitter Web App""",8,23,"""""",Spanish,"""224365010""","""Vientos del Este 🇪🇺 | 🇺🇦 | 🇷🇺""",Viento_Este,"""El Este ruso se acerca y sus oscuras intenciones no son buenas para occidente.""",Non-Verified,https://twitter.com/Viento_Este,413,10,"08-Dec-2010 20:27:39"
"""1560175638073540609""",https://twitter.com/spint/status/1560175638073540609,"18 Aug 2022 08:03:53","""We'll be moving from crisis to crisis in the foreseeable future. It's the only way to prevent the total implosion of our failing system and for the people in power to stay in control.
#pandemic #UkraineWar #ClimateCrisis #MassMigration
Probably #terrorism incoming.""",Tweet,"""Twitter Web App""",0,0,"""""",English,"""15558474""","""Stijn 🐭🚜""",spint,"""Data analysis, (bio-)informatics.
""Without reflection, we go blindly on our way, creating more unintended consequences, and failing to achieve anything useful.""""",Non-Verified,https://twitter.com/spint,404,899,"23-Jul-2008 09:30:19"
"""1560175584210259968""",https://twitter.com/svjatokart/status/1560175584210259968,"18 Aug 2022 08:03:40","""Here’s my #fanart of #Tighnari @GenshinImpact 
Do you like it? 

#ukraineartist #UkraineWar #ukrainiangirl #Tighnarifanart #Procreate #procreareart #genshinimpactfanart #illustration #SupportUkraine #supportukrainianart https://t.co/m77t35r4ox""",Tweet,"""Twitter for iPad""",7,47,"""""",English,"""1482071141313388549""","""Svjatokart""",svjatokart,"""Hi! I’m an illustrator from Ukraine 🇺🇦 Hope you’ll like my art✨""",Non-Verified,https://twitter.com/svjatokart,9,19,"14-Jan-2022 19:26:59"
"""1560175559275159553""",https://twitter.com/jannikkel6/status/1560175559275159553,"18 Aug 2022 08:03:34","""Umstrittene #Visa-Regelung 
#Estland beschränkt Einreise für russische Staatsbürger
https://t.co/KnGhVwAjdi
#UkraineWar""",Tweet,"""Twitter for Android""",0,1,"""""",German,"""3170249476""","""Jan Nikkel (geboostert)""",jannikkel6,"""echte hollandse jongen, qui aime vachement la France und in Berlin zu Hause ist 🤗                                         
Wer mich listet wird geblockt""",Non-Verified,https://twitter.com/jannikkel6,333,305,"15-Apr-2015 14:20:19"
"""1560175560185225217""",https://twitter.com/FrankTheTruth2/status/1560175560185225217,"18 Aug 2022 08:03:34","""Sometimes the historical TRUTH is problematic in trying to push the narrative.                              #WEFpuppet #UkraineWar #NewWorldOrder https://t.co/7lTeiDrrFn""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1198691578405150720""","""Frank The Truth""",FrankTheTruth2,"""Gone Rogue""",Non-Verified,https://twitter.com/FrankTheTruth2,61,128,"24-Nov-2019 19:55:27"
"""1560175467487023108""",https://twitter.com/WPB_NHS/status/1560175467487023108,"18 Aug 2022 08:03:12","""Russia rebuilds as it said they would""",Tweet,"""Twitter for iPhone""",0,0,"""""",English,"""1466122497120686081""","""Workers Party GB NHS Workers Defence #NHSPay15""",WPB_NHS,"""Backing NHS workers action for #NHSPay15 . NHS is a Public Service! Keep Democratic Public Control, Ownership & Management!""",Non-Verified,https://twitter.com/WPB_NHS,380,518,"01-Dec-2021 19:10:48"
"""1560175451225702400""",https://twitter.com/IurasVictor/status/1560175451225702400,"18 Aug 2022 08:03:08","""#Ukraine #ArmUkraineNow  #UkraineWar""",Tweet,"""Twitter for Android""",0,0,"""""",qht,"""1204804619555217408""","""Viktor BW""",IurasVictor,"""Jeder zerstörte russische Panzer, abgeschossene MIG, verschrottete Raketenwerfer und jedes kampfunfähige Bataillon erhöht auf Jahre hinaus unsere Sicherheit.""",Non-Verified,https://twitter.com/IurasVictor,49,836,"11-Dec-2019 16:47:12"
"""1560175411878838272""",https://twitter.com/Chronology22/status/1560175411878838272,"18 Aug 2022 08:02:59","""Sanctions against Russia are gaining momentum - The German energy company Uniper reported a net loss of 12.3 billion euros due to a reduction in Russian gas supplies. 

https://t.co/SYAPOILBwr

#Sanctions #WarofAttrition #Ukrainewar #Ukraine #Germany #Uniper""",Tweet,"""Twitter Web App""",1,1,"""""",English,"""1526535712090243073""","""Chronology""",Chronology22,"""IMHO - I'm always against deliberate lies, propaganda, concealment of essential facts and whitewashing. And definitely I am against a war.""",Non-Verified,https://twitter.com/Chronology22,302,0,"17-May-2022 12:11:00"
"""1560175389166768128""",https://twitter.com/1Suffolks1915/status/1560175389166768128,"18 Aug 2022 08:02:54","""Latest ISW assessment focussed on the Situation/Operations and Control of Terrain in the Kharkiv region (17.08.22).
#ISW #Ukraine #Donetsk #Luhansk #Kharkiv  #Kherson #Kyiv #Kherson #Mykolaiv #UkraineRussiaWar #UkraineWar #RussiaUkraineWar #RussianLatest https://t.co/jM84B5KF4m""",Tweet,"""Twitter Web App""",0,2,"""""",English,"""1504098345828159493""","""Steelbacks RSI""",1Suffolks1915,"""Love of History & Military History, The Suffolk Regiment, Royal Anglian Regiment. UK Chair for Company Veterans Group. Enthused military storyteller.""",Non-Verified,https://twitter.com/1Suffolks1915,171,74,"16-Mar-2022 14:16:50"
"""1560175388176809984""",https://twitter.com/MARYNURSE1950/status/1560175388176809984,"18 Aug 2022 08:02:53","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""135992509""","""MARY CARLIN""",MARYNURSE1950,"""""",Non-Verified,https://twitter.com/MARYNURSE1950,4281,4995,"22-Apr-2010 18:57:37"
"""1560175382317658112""",https://twitter.com/4thepeople15/status/1560175382317658112,"18 Aug 2022 08:02:52","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1043154839251738627""","""Conan4thepeople""",4thepeople15,"""foodie #dotherightthings! Facts don’t lie.""",Non-Verified,https://twitter.com/4thepeople15,869,203,"21-Sep-2018 15:07:49"
"""1560175359383183361""",https://twitter.com/FormlessWay/status/1560175359383183361,"18 Aug 2022 08:02:46","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1872179653""","""Formless""",FormlessWay,"""if you don’t like my tweet/comment, just ignore. don’t waste ur precious time responding. it’s about respecting differences.""",Non-Verified,https://twitter.com/FormlessWay,66,266,"16-Sep-2013 15:59:49"
